patient_id,EGFR,KRAS,ALK,ROS1,TP53,STK11,KEAP1,PTEN,BRAF,PIK3CA,NFE2L2,MET,GENE001,GENE002,GENE003,GENE004,GENE005,GENE006,GENE007,GENE008,GENE009,GENE010,GENE011,GENE012,GENE013,GENE014,GENE015,GENE016,GENE017,GENE018,GENE019,GENE020,GENE021,GENE022,GENE023,GENE024,GENE025,GENE026,GENE027,GENE028,GENE029,GENE030,GENE031,GENE032,GENE033,GENE034,GENE035,GENE036,GENE037,GENE038,GENE039,GENE040
PT0367,8.32,3.428,6.683,5.331,8.165,10.656,6.75,10.112,20.275,9.228,3.653,13.738,8.738,7.216,16.616,7.799,7.875,6.778,13.953,15.692,8.97,3.073,21.464,18.546,3.433,4.927,6.992,7.741,4.739,9.326,11.844,9.149,2.902,4.351,2.252,7.463,4.772,11.778,17.322,9.724,5.214,10.835,8.151,4.667,12.899,21.656,8.772,6.755,2.72,19.687,5.944,8.692
PT0368,11.542,9.693,12.175,8.995,2.922,6.86,13.725,5.07,7.263,8.551,14.416,6.725,4.795,6.057,4.8,5.579,13.485,2.064,4.778,5.919,11.643,22.068,11.497,9.165,5.398,8.573,5.58,12.969,20.327,7.479,6.95,4.132,8.119,7.754,10.22,4.846,6.438,7.082,13.948,7.006,5.21,4.953,9.376,12.336,8.285,2.944,3.373,8.977,4.742,7.478,6.381,4.875
PT0369,9.186,4.269,7.463,4.276,11.397,4.543,6.094,9.288,8.37,7.851,8.391,8.05,13.05,16.752,14.111,11.925,5.548,12.195,3.868,2.379,8.398,5.309,6.669,8.441,9.046,8.362,4.099,5.936,8.437,16.459,10.454,12.032,7.724,10.455,3.993,22.32,8.837,15.811,4.83,13.448,8.578,17.141,9.909,4.617,6.123,9.56,5.81,6.711,6.206,5.384,7.002,6.058
PT0370,9.907,6.168,7.561,6.952,8.139,5.732,10.821,5.225,2.273,6.246,17.917,6.259,17.553,7.579,6.2,4.327,6.373,12.035,8.635,8.906,4.944,9.698,3.004,5.676,8.18,6.356,6.548,5.313,13.359,14.997,35.871,9.137,7.441,3.401,14.798,7.964,13.77,9.144,13.591,9.759,11.178,3.975,4.648,2.987,3.756,8.826,6.702,9.41,11.8,13.69,4.034,9.877
PT0371,9.988,12.1,9.756,6.166,8.79,20.079,12.448,4.797,10.277,4.946,17.826,8.447,4.759,10.031,4.779,12.426,11.605,6.683,7.338,11.023,4.639,8.727,10.449,7.7,15.31,22.163,6.112,11.147,6.267,13.545,6.057,13.709,11.322,8.735,12.677,3.103,8.492,2.611,8.484,8.023,7.195,9.158,7.309,14.921,7.119,8.108,5.311,3.442,18.185,3.046,9.641,6.8
PT0372,10.32,5.655,9.986,6.979,9.868,4.378,10.369,7.827,5.493,6.341,4.058,12.233,2.069,8.072,4.877,7.65,6.945,12.388,9.945,4.688,9.132,4.832,16.328,8.085,11.947,6.808,13.115,5.279,9.82,1.954,10.233,9.726,18.491,5.633,2.829,8.314,7.844,10.06,6.522,9.216,9.082,6.283,6.488,10.882,7.254,7.559,7.975,7.391,7.405,7.6,7.297,6.547
PT0373,6.235,9.159,3.905,7.897,5.983,5.671,6.83,7.589,9.325,9.162,8.652,6.758,5.943,10.68,12.99,18.735,8.021,6.734,7.272,10.502,9.95,11.147,9.297,13.868,14.122,10.561,3.496,7.31,4.657,4.769,6.048,7.209,6.546,4.699,8.766,4.015,4.164,5.723,13.312,15.325,8.822,11.128,6.303,5.463,9.992,9.688,9.466,3.338,8.991,11.162,6.522,6.886
PT0374,5.873,6.341,12.687,6.74,4.352,13.866,7.434,15.731,3.187,11.568,30.172,6.285,5.838,8.074,7.113,5.575,7.888,4.151,13.356,3.837,8.982,14.876,3.224,4.524,7.188,8.54,3.221,7.092,5.465,7.948,11.719,4.452,6.71,3.528,7.378,10.859,5.287,7.598,5.428,4.538,9.265,11.31,7.693,4.498,7.638,7.356,7.617,16.654,9.636,3.311,4.576,8.028
PT0375,10.057,20.805,4.375,6.621,7.4,12.16,3.184,3.212,13.333,1.516,5.084,13.896,8.385,4.275,6.203,6.016,4.553,10.018,10.227,8.318,7.992,7.243,5.801,3.222,12.619,5.845,3.083,4.078,6.363,11.742,5.191,12.282,9.855,7.552,10.033,7.328,7.334,5.04,7.83,6.646,9.128,7.633,7.447,6.582,7.164,6.159,7.897,7.221,7.788,10.175,13.875,2.093
PT0376,4.585,7.305,7.765,2.624,5.949,3.276,6.996,9.592,15.489,9.803,9.016,10.567,7.687,8.723,3.488,4.814,15.708,9.666,8.266,6.81,7.872,7.941,8.549,5.637,5.164,10.481,6.805,11.999,4.778,1.899,10.428,13.986,10.323,5.472,4.104,13.216,2.752,5.556,13.943,5.793,4.707,8.452,3.905,4.969,3.764,11.396,14.021,9.583,9.069,23.034,16.306,8.718
PT0377,5.442,5.275,24.51,12.841,22.557,7.914,8.614,16.886,19.226,12.294,6.661,10.014,9.749,9.58,13.296,3.937,7.046,4.604,6.075,8.605,3.744,10.151,7.238,8.697,5.255,12.916,9.444,4.481,10.491,16.715,3.708,4.749,6.728,6.098,3.694,4.496,5.578,20.342,8.253,8.385,2.853,3.64,6.544,5.199,5.373,20.478,10.377,6.463,3.139,16.37,4.265,6.818
PT0378,14.16,6.494,7.312,5.411,18.191,7.625,13.868,14.855,1.715,13.406,8.027,8.34,29.6,9.175,12.487,8.307,6.41,3.618,10.296,9.085,7.356,11.842,12.984,2.668,11.543,7.471,16.78,11.758,11.066,8.922,8.517,7.177,10.905,10.461,11.537,8.813,7.415,12.242,3.756,7.971,5.803,3.478,12.119,10.608,7.376,7.284,8.643,8.465,9.732,4.562,17.754,18.479
PT0379,6.555,5.022,15.877,6.538,6.751,8.366,10.373,6.069,10.044,8.793,7.824,17.372,5.768,6.824,8.692,4.325,6.048,4.477,5.283,5.284,10.862,11.2,4.648,6.546,8.317,9.559,3.468,9.121,13.109,16.795,26.968,9.413,13.912,1.671,2.823,16.521,16.736,6.096,5.372,6.103,4.969,7.362,10.185,4.876,9.061,11.34,5.461,8.356,10.829,10.006,6.302,3.589
PT0380,7.301,8.161,5.934,4.886,5.983,11.301,6.152,5.209,8.9,10.09,7.385,6.85,6.327,18.191,10.906,8.593,7.776,13.085,11.646,10.985,4.268,4.849,5.462,4.837,4.949,31.07,8.232,4.523,4.723,4.188,4.397,6.938,5.513,11.243,7.061,6.405,2.968,5.0,8.41,8.374,2.614,8.52,2.938,6.466,6.341,14.066,4.057,6.371,3.312,5.694,10.594,13.833
PT0381,8.878,8.541,9.492,12.178,9.351,6.197,4.924,5.733,1.659,5.917,10.779,10.706,9.477,5.368,1.461,5.329,4.763,6.28,12.789,5.754,9.217,4.746,2.19,4.137,11.897,4.758,5.644,6.407,5.544,5.122,5.795,9.044,13.225,22.022,9.182,4.351,3.595,6.036,5.225,6.934,14.599,5.634,5.526,5.107,3.506,4.573,5.235,3.454,4.439,5.925,3.124,6.986
PT0382,9.925,13.796,7.21,4.701,9.72,7.479,7.294,8.621,5.203,7.019,5.045,11.534,3.027,8.077,5.671,12.394,11.54,29.668,11.58,7.817,10.518,5.694,13.12,7.737,15.322,6.705,16.786,11.516,7.196,4.454,12.238,6.114,4.876,7.036,10.653,6.074,10.987,5.339,7.541,13.97,5.151,10.016,8.876,10.645,4.168,6.493,11.247,4.885,8.228,17.246,7.713,6.352
PT0383,7.473,9.164,8.624,9.508,6.172,16.921,10.885,8.142,7.19,9.421,12.081,3.734,11.321,8.428,8.015,2.054,6.37,5.265,3.921,14.884,23.669,2.046,10.274,12.894,10.842,9.913,9.019,6.612,10.087,5.497,4.491,5.347,13.355,5.997,8.787,8.122,2.043,9.953,10.587,12.824,11.642,12.651,3.846,6.777,5.685,5.331,7.556,8.544,8.92,8.18,12.234,7.939
PT0384,8.91,8.169,4.632,13.318,5.474,4.318,13.589,8.84,15.26,4.331,5.29,4.657,5.598,4.526,7.793,9.018,11.122,9.88,9.058,4.671,7.225,3.941,6.036,3.677,14.259,7.441,16.002,22.089,3.979,5.09,2.435,13.785,4.6,6.896,22.831,6.03,23.192,12.931,5.63,7.219,4.957,3.086,7.993,12.755,9.655,6.988,10.185,10.26,9.756,7.445,7.108,7.391
PT0385,7.218,10.51,4.491,16.823,19.23,7.971,7.493,10.044,4.952,5.013,9.604,10.667,3.727,4.299,5.566,7.502,4.892,8.579,8.754,7.647,6.594,6.753,3.072,8.096,11.749,4.932,7.526,4.693,6.441,3.129,3.408,3.117,4.699,11.238,13.382,9.096,8.121,3.371,3.993,7.735,8.461,8.818,15.716,3.89,6.18,13.003,3.602,6.069,15.594,7.539,12.534,3.986
PT0386,11.775,7.725,8.286,13.385,13.128,10.023,7.776,4.268,8.321,8.046,10.306,11.408,5.01,10.473,8.322,7.33,4.561,6.537,11.182,16.273,4.103,5.39,11.505,6.648,11.724,5.83,12.835,13.542,12.088,14.426,8.541,10.26,3.64,24.007,6.874,12.883,11.659,9.165,8.857,6.299,8.593,19.072,9.201,5.285,4.174,5.481,2.812,5.15,10.466,4.295,8.192,8.904
PT0387,5.228,9.815,3.278,10.072,4.824,5.141,9.041,4.143,7.3,3.864,7.02,8.22,9.841,10.529,5.133,5.343,4.785,11.085,3.422,13.751,4.344,4.958,3.703,9.979,4.919,6.62,9.075,3.402,7.692,9.864,13.385,4.958,6.091,4.873,6.93,4.769,9.912,7.074,17.179,4.828,8.702,7.066,4.68,6.364,6.789,14.834,7.597,7.106,23.471,3.856,12.589,9.721
PT0388,12.397,11.753,4.657,4.061,3.81,6.582,8.095,3.939,9.018,7.508,10.311,5.723,11.662,8.143,5.329,17.5,8.429,4.766,5.456,5.262,3.346,11.299,3.966,7.248,2.883,6.488,5.581,6.696,6.954,4.968,8.12,7.531,6.922,1.648,5.183,3.326,3.042,6.406,7.012,9.175,6.713,7.251,8.779,7.595,6.641,21.87,2.008,5.431,6.072,6.421,20.43,4.403
PT0389,2.831,11.86,9.623,14.089,5.982,5.402,8.518,3.712,6.161,3.596,6.942,5.39,14.296,3.524,3.967,5.97,3.927,7.108,7.04,5.422,3.076,8.698,2.864,5.278,6.203,7.642,12.05,12.313,4.236,2.671,8.015,5.262,6.587,8.402,8.171,4.606,9.929,10.869,9.326,12.063,6.437,7.44,3.082,5.808,14.336,5.321,6.068,9.344,4.581,8.466,4.692,10.55
PT0390,4.346,6.611,5.208,13.388,8.649,9.351,4.426,7.022,11.738,8.037,6.338,11.104,9.543,6.623,7.916,9.055,11.388,4.07,14.435,9.672,10.548,10.971,3.676,11.229,1.443,16.534,6.552,3.001,6.226,13.439,13.269,8.006,5.894,6.98,20.982,3.23,4.431,5.028,9.881,2.862,7.138,9.427,6.997,20.366,7.156,8.605,3.139,2.675,3.634,7.251,7.926,7.927
PT0391,12.135,4.487,4.558,11.241,10.648,6.133,4.796,8.668,12.216,7.419,15.267,6.428,5.344,8.542,5.153,6.424,6.396,2.46,5.466,5.329,7.426,6.836,4.658,8.94,5.565,8.34,2.538,8.642,10.256,2.382,7.613,5.4,6.255,6.7,10.508,4.901,6.517,4.805,8.907,4.478,29.245,2.133,2.747,5.446,5.452,11.408,7.376,4.011,10.763,16.523,4.568,9.998
PT0392,6.861,6.424,4.095,11.047,7.425,12.418,6.306,27.075,3.813,5.592,5.504,3.369,10.136,10.257,5.747,6.12,11.701,7.564,11.313,7.643,8.676,6.072,4.331,4.332,4.196,6.163,7.23,4.432,11.987,4.296,15.116,8.5,5.528,6.505,7.09,6.328,7.312,6.999,4.054,12.7,14.514,9.235,5.631,6.038,7.076,4.445,8.775,11.567,14.339,10.577,2.749,9.588
PT0393,5.283,9.543,7.558,7.688,5.304,13.512,11.248,9.714,13.165,4.661,10.545,10.407,7.38,13.466,14.767,7.651,6.232,4.128,7.86,3.744,3.394,4.901,12.859,2.668,7.79,10.542,4.18,3.974,3.235,3.956,16.246,3.584,5.83,2.501,4.133,3.053,8.157,5.106,9.504,14.839,5.033,6.084,2.864,3.704,9.156,2.929,3.719,8.02,4.96,5.92,4.435,7.812
PT0394,8.914,3.39,5.889,5.722,9.455,8.6,9.3,7.454,5.183,5.742,12.529,8.37,24.742,9.471,7.232,10.252,11.216,3.817,18.787,10.095,2.736,8.33,10.612,5.066,5.135,10.304,9.846,5.297,8.86,5.166,6.633,4.287,7.528,8.426,2.184,7.311,10.976,5.658,9.96,4.637,6.763,10.064,5.142,5.913,2.829,7.857,12.251,23.75,7.3,6.798,9.047,17.731
PT0395,5.495,6.859,7.568,12.702,10.919,7.406,8.021,15.299,6.565,2.503,5.59,11.065,2.746,12.087,7.258,4.198,4.535,9.767,8.579,3.323,3.101,3.124,7.723,7.965,7.347,4.357,16.108,5.789,6.109,9.419,14.613,6.892,5.338,5.091,7.141,6.929,7.442,11.033,5.104,4.193,4.053,5.436,5.96,21.686,5.888,4.971,8.31,4.422,3.768,19.856,11.287,7.394
PT0396,9.285,10.585,6.417,13.985,8.83,9.622,13.257,5.07,13.201,6.052,12.633,13.956,17.22,16.891,3.43,5.791,4.376,6.737,3.333,7.873,16.605,4.885,5.593,10.582,4.684,5.487,8.803,5.942,4.631,11.513,11.013,10.169,7.571,8.338,5.092,3.188,13.095,3.853,9.324,3.585,16.981,7.049,12.156,8.386,4.258,7.896,6.479,13.988,16.243,17.232,10.085,3.622
PT0397,2.441,6.805,17.365,4.411,6.328,9.076,6.453,8.794,7.912,7.747,13.189,14.284,11.311,2.481,5.687,3.628,10.065,8.859,6.391,10.432,13.027,9.803,7.262,5.422,6.458,4.301,9.978,5.646,17.799,8.745,7.3,4.819,4.136,5.715,8.909,5.694,8.561,13.746,5.064,12.411,11.089,8.717,8.873,4.631,5.266,5.251,4.284,8.425,8.149,10.876,8.294,10.984
PT0398,8.774,5.597,5.685,11.694,11.042,4.569,13.127,12.175,10.042,13.039,3.977,12.051,9.444,12.252,12.071,8.928,5.729,17.319,8.295,5.287,3.839,11.115,3.836,5.944,15.562,8.809,4.168,4.967,10.057,4.156,7.687,19.891,3.648,4.657,4.284,3.086,5.479,14.57,4.403,7.954,6.685,12.079,18.018,11.894,5.925,6.01,4.44,17.495,11.879,4.238,6.766,3.323
PT0399,5.339,18.324,2.705,8.381,7.088,13.267,9.019,11.06,11.176,5.737,9.611,6.83,7.358,6.17,9.734,4.784,12.658,7.995,13.601,3.379,7.842,7.183,9.052,2.926,4.371,11.478,5.165,2.12,4.306,14.363,13.271,6.081,10.183,2.971,10.694,9.428,9.203,6.273,4.892,6.907,4.189,6.812,13.929,6.113,14.262,5.651,6.019,16.111,4.679,5.075,4.917,7.603
PT0400,9.678,16.171,7.446,11.541,4.974,10.181,6.65,9.089,10.168,6.731,11.048,2.626,5.821,9.589,7.588,5.048,5.338,9.163,10.121,3.92,8.112,4.273,4.649,5.732,3.054,6.67,5.703,14.516,4.43,13.59,4.197,10.997,4.745,14.242,6.62,6.026,5.83,10.272,13.083,4.841,4.466,8.869,7.649,9.595,10.34,8.08,10.966,4.618,8.342,6.215,7.315,6.388
PT0401,12.815,7.774,7.043,8.507,9.047,12.798,15.573,6.179,5.767,14.245,5.211,10.039,4.761,8.413,6.766,10.122,9.659,4.034,6.381,2.847,4.589,9.723,5.747,7.612,14.929,13.857,19.825,21.047,7.917,11.065,3.516,2.925,7.333,6.955,5.474,8.769,11.101,4.373,11.84,10.575,5.982,4.443,10.21,4.023,8.299,12.039,6.674,5.238,13.54,9.244,6.31,2.475
PT0402,4.82,14.76,7.593,12.917,3.885,3.894,3.682,3.909,4.693,16.824,9.852,6.915,3.54,4.661,7.638,7.274,5.017,11.1,3.947,17.923,5.427,5.211,8.779,5.372,10.822,5.595,6.191,9.409,3.541,24.605,13.848,4.446,4.281,8.588,8.617,13.905,6.0,6.491,8.17,5.836,5.834,7.113,4.549,5.376,4.253,8.18,3.032,5.821,8.403,8.737,2.421,3.232
PT0403,18.907,15.254,3.214,12.377,13.139,12.142,4.27,6.83,10.606,5.795,10.722,16.415,21.4,4.932,9.014,8.952,3.185,11.187,7.443,2.83,11.958,6.978,4.784,6.832,7.207,6.354,8.697,6.567,6.562,4.36,20.52,4.424,3.359,15.369,5.867,9.62,6.116,5.949,17.224,14.555,6.184,8.875,7.444,15.113,8.322,9.644,2.977,25.658,3.339,10.233,12.289,20.863
PT0404,5.496,6.003,12.223,11.557,9.561,22.992,9.229,5.445,11.023,12.094,7.089,13.95,12.346,9.376,6.28,6.821,15.2,4.331,6.903,3.884,10.631,4.664,3.697,4.417,5.985,7.208,3.097,4.662,9.224,5.073,8.91,4.069,3.584,9.252,7.252,6.86,12.108,4.933,5.191,6.606,6.603,19.129,5.8,7.509,9.475,4.301,7.933,10.33,4.887,2.782,5.671,5.008
PT0405,4.923,29.89,6.929,3.736,5.587,11.449,9.109,10.52,9.028,12.863,2.834,10.532,10.825,6.977,2.131,8.971,6.773,10.144,14.038,8.669,11.664,17.656,12.349,4.587,8.56,8.177,5.935,8.624,3.813,5.031,12.982,3.299,4.528,8.147,5.142,7.988,2.845,12.056,11.786,11.092,4.031,4.82,4.51,8.097,3.286,16.997,6.11,4.182,6.222,7.936,3.538,2.365
PT0406,2.248,4.765,6.89,11.202,8.07,3.723,6.782,6.89,6.876,9.373,9.056,14.603,9.274,10.801,19.74,7.639,12.106,8.576,11.533,7.551,8.783,15.096,3.122,8.232,6.099,17.138,8.07,8.638,7.872,5.454,3.436,5.906,13.125,2.344,9.31,5.426,9.27,8.994,6.004,9.54,8.123,7.882,12.041,9.111,3.088,13.387,10.799,3.14,9.673,12.507,9.614,4.384
PT0407,15.95,7.743,3.251,7.62,14.253,9.409,3.669,9.855,11.59,4.562,7.299,7.173,2.966,6.321,13.039,4.196,8.188,6.573,3.692,12.282,7.933,4.946,3.9,3.319,11.929,4.275,7.096,4.855,8.92,10.311,4.002,4.775,4.916,12.644,3.23,6.729,5.63,12.119,2.661,7.844,7.1,5.689,5.346,11.641,13.651,17.215,9.132,9.508,8.707,9.735,8.755,5.776
PT0408,7.073,5.874,8.862,4.243,2.807,8.288,8.377,3.238,7.46,4.661,5.131,7.282,6.736,21.286,6.84,8.13,3.223,7.632,2.358,14.171,9.59,4.241,4.118,7.233,6.304,9.891,6.582,6.905,5.255,8.267,5.889,16.819,7.795,11.129,7.036,16.36,10.477,3.455,11.352,6.292,10.105,9.88,8.764,5.387,12.122,7.603,10.894,8.695,11.9,7.538,18.182,10.974
PT0409,7.617,8.029,6.815,10.578,8.162,10.121,7.15,12.169,3.819,9.653,6.186,7.454,8.234,6.728,14.959,6.162,9.112,24.501,5.987,9.212,6.933,7.22,5.146,12.951,5.345,7.761,9.387,10.82,8.655,6.076,6.471,7.106,5.743,4.186,9.756,5.121,10.077,7.091,8.687,17.349,3.744,4.916,6.312,4.271,7.443,5.365,12.773,5.996,6.989,6.214,5.535,3.211
PT0410,5.084,5.745,13.594,3.765,17.284,8.37,28.35,4.773,8.703,22.396,3.591,6.385,13.834,20.553,3.846,6.49,12.776,5.299,8.364,7.135,17.308,9.983,6.895,5.407,9.682,13.477,9.628,8.685,9.945,13.312,8.368,8.494,7.33,3.43,11.336,6.469,4.471,6.066,3.669,13.886,10.657,11.165,11.68,6.752,11.965,9.879,11.02,8.62,3.888,6.334,4.632,6.993
PT0411,4.28,8.48,5.746,11.62,4.025,10.928,16.959,3.317,9.73,6.717,8.31,8.256,4.696,5.281,14.078,8.408,14.171,6.194,4.559,5.565,8.38,13.461,1.474,5.608,4.895,3.825,4.2,7.338,8.869,7.139,6.088,2.541,3.838,8.713,9.669,7.66,9.272,3.505,6.195,4.496,12.404,4.339,9.19,11.58,11.462,4.452,8.399,3.216,12.429,4.44,12.376,6.885
PT0412,14.529,13.559,3.853,17.297,7.171,7.611,9.344,3.649,11.135,15.523,17.353,12.525,8.886,9.941,8.129,5.559,16.81,7.698,5.691,6.724,9.793,7.199,5.751,4.739,9.688,4.179,3.944,7.999,5.211,5.611,7.452,15.775,11.818,6.643,14.02,8.156,16.819,12.92,9.543,17.011,8.739,17.039,3.412,6.028,23.614,7.481,2.66,8.077,9.033,7.169,5.979,6.215
PT0413,7.086,8.456,7.491,5.799,3.639,8.675,4.347,5.355,4.851,18.157,1.869,5.183,6.888,13.036,11.519,4.313,9.091,6.687,13.105,11.796,7.192,4.095,14.951,3.756,4.049,17.538,9.956,5.277,10.905,5.416,7.012,16.167,7.668,14.619,8.358,9.845,5.963,7.89,6.255,3.852,4.853,7.657,8.74,12.36,1.833,6.883,10.135,9.072,3.321,13.65,12.836,11.822
PT0414,20.758,8.543,4.509,11.771,8.586,6.192,8.825,13.145,5.207,4.022,9.309,13.08,7.879,4.054,6.216,13.19,7.123,2.943,10.512,9.987,5.391,8.52,13.438,5.363,5.581,14.024,11.259,7.319,6.144,3.853,10.479,4.191,5.551,3.786,26.283,3.836,10.829,9.1,11.028,9.765,4.833,6.562,27.586,3.21,8.582,6.918,11.1,9.187,6.93,7.391,9.409,6.34
PT0415,9.266,17.641,8.614,9.326,3.213,8.64,4.188,10.651,8.94,5.492,4.76,24.79,5.257,4.779,7.967,18.301,7.756,10.112,3.152,10.058,7.324,8.399,11.505,3.801,8.033,12.818,3.89,7.798,7.969,6.611,13.164,4.274,10.291,6.977,5.735,5.291,25.408,16.122,3.466,10.43,6.944,7.763,10.562,5.178,12.954,3.546,9.426,5.39,4.005,15.721,3.222,2.515
PT0416,2.282,5.35,4.152,10.3,4.163,13.709,10.265,4.049,6.065,15.102,7.933,3.838,9.307,9.231,9.895,6.16,4.221,11.593,8.69,3.195,6.383,3.463,7.09,6.389,5.152,7.024,10.551,5.241,7.424,4.794,11.963,4.98,3.275,9.871,2.735,6.499,2.72,5.807,22.27,7.391,8.573,8.446,12.833,4.303,8.514,11.46,3.924,8.288,24.326,6.343,4.058,6.629
PT0417,11.271,13.125,6.607,3.808,6.788,7.439,9.889,7.724,7.333,11.688,6.422,6.551,8.093,13.17,12.478,12.96,10.764,17.369,7.926,5.032,5.054,6.533,8.244,5.429,12.026,12.708,3.819,7.097,7.187,7.008,15.493,15.168,4.883,8.991,2.526,7.833,6.509,16.779,6.975,4.465,9.345,8.862,9.844,2.674,5.16,3.87,9.072,6.092,6.597,5.803,3.853,4.882
PT0418,7.645,8.046,6.301,10.096,8.782,11.257,6.113,7.002,12.111,9.524,10.151,9.432,3.052,14.62,9.554,8.863,10.702,5.523,6.642,5.231,11.231,6.419,5.591,4.066,7.006,7.512,6.977,11.72,2.716,8.948,7.012,3.735,8.234,3.937,2.913,9.278,19.024,3.042,5.159,4.644,7.533,12.485,16.195,20.953,3.727,7.933,12.168,2.351,7.516,13.331,13.957,6.152
PT0419,6.563,8.884,6.92,7.974,9.836,5.279,10.421,3.308,9.234,7.28,9.416,12.199,14.271,9.907,9.221,5.31,8.894,3.9,9.669,5.62,20.181,4.635,3.191,7.233,8.147,4.335,14.147,12.487,11.924,9.338,6.136,4.365,15.002,3.585,7.278,8.333,6.724,15.278,5.72,11.482,3.191,7.588,5.636,6.915,14.039,6.91,9.027,2.27,12.137,4.257,10.488,8.749
PT0420,18.769,8.624,5.478,10.776,10.24,7.626,6.33,4.446,18.859,9.902,5.099,22.049,23.349,12.552,5.494,4.822,5.114,10.154,9.769,4.345,8.666,8.228,8.846,11.679,2.727,6.974,3.399,2.586,9.08,5.894,3.016,3.273,5.428,5.745,3.175,7.028,6.79,11.391,5.328,5.027,6.291,5.42,5.383,20.546,20.048,2.92,6.042,11.382,3.884,6.032,9.664,2.215
PT0421,6.477,8.958,4.741,7.497,13.868,6.743,7.296,2.6,8.782,5.407,5.857,13.653,5.018,4.348,17.429,6.359,10.284,4.382,24.776,10.345,7.142,12.232,12.697,10.528,9.723,6.539,7.545,3.735,7.658,19.222,3.331,8.48,16.89,20.439,3.568,4.312,4.262,4.24,3.32,7.402,7.175,3.701,5.995,9.443,2.71,10.588,2.575,4.381,10.431,3.732,3.762,6.927
PT0422,13.21,9.234,6.835,12.867,11.57,16.224,17.944,4.731,17.829,24.321,7.759,7.306,13.841,6.198,8.198,5.904,5.706,7.309,8.21,12.495,5.275,11.988,8.586,6.186,7.652,4.442,6.798,12.236,9.682,4.144,11.493,11.317,12.421,4.86,10.343,3.846,1.767,4.031,4.219,8.193,5.576,5.745,3.761,4.213,4.18,7.542,4.712,10.634,6.946,7.405,8.466,7.695
PT0423,9.338,6.0,5.307,8.56,10.958,6.066,9.927,1.899,12.93,4.211,13.042,6.684,4.774,15.17,6.599,6.196,13.842,5.982,5.131,18.237,3.64,4.833,7.285,7.011,2.704,5.604,4.332,9.25,5.871,10.556,9.763,4.485,4.512,5.762,3.042,3.775,10.782,27.517,8.126,5.325,8.897,4.533,4.562,14.19,9.916,18.289,17.987,4.853,9.168,4.63,1.162,3.996
PT0424,5.073,7.214,7.578,10.469,5.531,15.572,8.348,4.915,27.079,3.091,5.966,7.235,5.983,5.825,6.282,6.875,5.547,8.048,5.748,5.671,10.178,5.589,11.426,4.221,8.307,5.273,10.987,9.317,6.7,7.49,7.833,13.172,8.976,11.009,7.584,10.214,10.173,5.669,11.115,4.311,12.671,11.821,13.073,9.996,10.971,18.275,7.501,9.654,3.596,5.028,7.483,2.667
PT0425,10.984,10.167,6.164,14.743,7.598,5.447,5.101,4.573,7.683,7.862,9.123,9.272,18.807,6.764,4.049,4.162,5.769,5.856,10.433,7.007,10.0,10.291,8.671,6.271,8.661,9.692,4.766,3.807,9.193,8.527,6.551,7.966,12.154,9.006,11.264,14.709,14.167,13.98,4.068,3.916,4.047,4.214,5.337,20.195,5.434,4.988,11.929,15.025,9.5,5.098,6.958,13.198
PT0426,5.472,7.176,2.36,8.185,34.467,7.127,8.131,4.911,7.309,14.637,8.784,8.385,8.623,3.301,5.106,11.254,6.389,10.381,18.912,7.721,5.081,6.312,12.997,9.81,5.121,12.148,5.443,7.778,2.529,5.253,4.138,4.8,4.348,14.095,13.098,4.459,9.819,9.398,8.999,6.005,9.366,5.792,5.23,10.869,3.526,2.692,6.598,23.923,3.497,5.489,12.711,10.797
PT0427,13.656,5.62,6.827,12.245,23.013,12.802,11.13,4.845,14.632,5.781,4.953,4.79,16.66,6.93,3.449,4.164,4.499,4.624,9.884,7.341,7.844,6.259,5.97,10.308,4.229,13.047,4.392,9.984,5.019,4.992,2.552,9.783,14.484,5.163,8.236,3.404,4.32,8.184,6.024,12.32,4.807,8.397,13.945,6.606,12.464,7.452,4.082,6.66,7.708,10.595,9.349,3.265
PT0428,13.456,6.555,13.82,8.375,11.659,12.877,11.342,13.364,5.91,7.134,12.742,17.522,9.043,3.541,8.179,4.292,4.808,24.076,9.553,4.85,4.945,21.177,2.991,13.786,3.604,12.921,9.347,9.267,5.388,10.18,5.705,14.093,3.269,5.206,3.692,5.638,2.7,7.132,22.591,6.939,4.583,15.446,9.725,9.274,14.119,11.735,14.051,17.659,9.032,13.817,4.289,4.949
PT0429,7.625,5.652,8.153,9.695,11.307,5.52,17.349,6.181,6.068,4.484,9.118,5.211,12.961,9.015,7.092,11.593,6.503,10.812,8.373,10.976,15.202,2.175,9.45,3.345,7.415,4.377,9.925,5.278,6.206,3.102,6.723,14.134,13.767,10.771,4.502,7.531,8.29,4.118,10.174,6.401,6.32,3.4,5.809,6.55,2.828,6.844,9.382,9.38,9.827,42.828,6.937,4.7
PT0430,10.024,8.6,9.412,5.768,13.171,5.109,11.085,8.361,8.653,7.064,23.616,10.4,7.199,15.352,8.24,10.685,2.221,5.357,5.905,2.688,7.987,5.413,11.553,15.325,7.439,9.943,14.718,5.678,5.539,7.897,2.108,9.637,12.287,6.442,14.88,5.158,15.476,4.282,10.89,17.377,18.554,6.941,5.32,4.261,7.345,18.139,13.335,1.501,11.648,8.712,3.968,6.143
